645,54:47:E8:36:DB:4C,2022-04-10 15:39:16,1331164,www.excitel.com,79229603859,8,-74,8,0,,any,,,PSK,CCMP
645,94:98:69:6B:6F:C4,2022-04-10 15:39:16,1331164,Neha 2.4,25157158671,4,-61,4,0,,20,,,PSK,TKIP CCMP
758,00:04:56:A4:99:C0,2022-04-09 12:00:19,1319755,Express Wi-Fi by,260438230737,1,-61,1,0,,20,,,PSK PSK/SHA-256,CCMP
758,00:04:56:A4:99:C1,2022-04-09 12:00:19,1319755,,260438221657,1,-55,1,0,,20,,,PSK,CCMP
758,00:04:56:A4:99:C2,2022-04-09 12:00:19,1319755,An0kit-ss3ccA-Eth3r_CP3,260438231421,1,-60,1,0,,20,,,IEEE 802.1X,CCMP
758,00:04:56:A4:99:C3,2022-04-09 12:00:19,1319755,,260438222001,1,-56,1,0,,20,,,IEEE 802.1X,CCMP
758,12:10:81:E3:F1:B0,2022-04-09 12:00:19,1319755,Realme 6pro,25302600045,9,-67,9,0,,20,,,PSK,CCMP
758,1C:5F:2B:5A:40:D0,2022-04-09 12:00:19,1319755,dixvish,1470005926057,11,-65,11,0,,any,,,PSK,CCMP
758,32:CC:21:E9:58:4E,2022-04-09 12:00:19,1319755,MRUGESH PATEL,65599425755,7,-60,7,0,,20,,,PSK,CCMP
758,3E:57:6C:4B:F6:0C,2022-04-09 12:00:19,1319755,R M SERVICES,1680428775,11,-69,11,0,,20,,,PSK,CCMP
758,5C:3A:3D:58:06:A7,2022-04-09 12:00:19,1319755,Virus House,83186893407,9,-65,9,0,,any,,,PSK,TKIP CCMP
758,A0:47:D7:2C:8F:C0,2022-04-09 12:00:19,1319755,Prakash,1057755341200,7,-41,7,0,,20,,,PSK,CCMP
758,B8:DD:71:F4:B4:B0,2022-04-09 12:00:19,1319755,SVASTHAY SETU,30228390668,3,-71,3,0,,any,,,PSK,TKIP CCMP
758,BA:DD:71:E4:B4:B0,2022-04-09 12:00:19,1319755,ZTE_2.4G_FPahqu,30228379647,3,-72,3,0,,any,,,PSK,TKIP CCMP
758,BC:62:D2:0F:60:00,2022-04-09 12:00:19,1319755,Jewels PG,93002650016,5,-46,5,0,,any,,,PSK,TKIP CCMP
770,14:A7:2B:18:E6:63,2022-04-11 11:00:22,1338784,Den broadband!,4312444243243,9,-44,9,0,,20,,,PSK,CCMP
770,14:A7:2B:6B:4F:40,2022-04-11 11:00:22,1338784,SNET BSNL MODERN ELECTRICALS,1029590528398,11,-56,11,0,,any,,,PSK,CCMP
770,14:A7:2B:D8:2C:79,2022-04-11 11:00:22,1338784,SKY_MOBILES,22322028488,5,-51,5,0,,any,,,PSK,CCMP
770,14:A7:2B:DC:E5:5B,2022-04-11 11:00:22,1338784,x20CHOLA MKD,175102259607,4,-64,4,0,,any,,,PSK,CCMP
770,4A:2E:C0:6A:FF:52,2022-04-11 11:00:22,1338784,KOZHIxf0x9fx90x93,172066754791,1,-63,1,0,0,20,0,0,PSK,CCMP
770,C4:70:0B:16:CC:18,2022-04-11 11:00:22,1338784,DAYA MEDICALS,187990293130,1,-67,1,0,,20,,,PSK,CCMP
770,DC:8C:37:99:F3:00,2022-04-11 11:00:22,1338784,BSNL WiFi,1477930700811,11,-55,11,0,,20,,,,
770,E8:65:D4:4C:B7:D0,2022-04-11 11:00:22,1338784,Tenda_4CB7D0,22361694968,7,-55,7,0,,20,,,PSK,CCMP
774,20:74:54:6B:B5:85,2022-04-11 09:56:16,1338317,Virus,150999517901,6,-73,6,0,0,20,0,0,PSK,CCMP
785,56:49:7C:40:EC:FC,2022-04-09 12:38:16,1320066,OPPO Reno6 Pro 5G,1185519393,10,-68,10,0,0,20,0,0,PSK,CCMP
793,14:A7:2B:EA:CB:61,2022-04-04 10:43:18,1267684,BSNL FTTH,1441325447,9,-68,9,0,,20,,,PSK,TKIP CCMP
793,14:EB:B6:5C:55:D2,2022-04-04 10:43:18,1267684,fms-wifi,883735939710,11,-57,11,0,,20,,,PSK,CCMP
793,18:0F:76:35:02:28,2022-04-04 10:43:18,1267684,distinct_infotech1,451402523565,1,-56,1,0,,20,,,PSK,CCMP TKIP
793,1A:EB:B6:5C:55:D2,2022-04-04 10:43:18,1267684,jvr-wifi,883736019931,11,-62,11,0,,20,,,PSK,CCMP
793,1E:EB:B6:5C:55:D2,2022-04-04 10:43:18,1267684,fms-admin,883736000587,11,-70,11,0,,20,,,PSK,CCMP
793,32:E5:0A:B6:B2:C8,2022-04-04 10:43:18,1267684,Mumu,4570726795,11,-87,11,0,0,20,0,0,PSK,CCMP
793,BC:62:D2:44:D2:40,2022-04-04 10:43:18,1267684,GNXS-44D240,4407638309450,4,-85,4,0,,any,,,PSK,TKIP CCMP
793,C8:D7:79:A1:D0:FB,2022-04-04 10:43:18,1267684,JioFi2_A1D0FB,19574886782,7,-73,7,0,,20,,,PSK,CCMP
793,FE:87:A2:67:91:A2,2022-04-04 10:43:18,1267684,Rahul_Radh,1919777792053,1,-69,1,0,0,20,0,0,PSK,CCMP
798,08:96:AD:A5:2A:A0,2022-04-11 11:00:19,1338783,BSNL WiFi,345522406364,11,-73,11,0,,20,,,,
798,08:96:AD:A5:2A:A1,2022-04-11 11:00:19,1338783,BSNL 4G plus,345522409477,11,-73,11,0,,20,,,IEEE 802.1X,CCMP
798,08:96:AD:A5:2A:A2,2022-04-11 11:00:19,1338783,BSNL Broad Fi,345522412176,11,-74,11,0,,20,,,IEEE 802.1X,CCMP
798,2C:D0:2D:FC:0D:E0,2022-04-11 11:00:19,1338783,BSNL WiFi,345521776199,1,-72,1,0,,20,,,,
798,2C:D0:2D:FC:0D:E1,2022-04-11 11:00:19,1338783,BSNL 4G plus,345521794076,1,-76,1,0,,20,,,IEEE 802.1X,CCMP
798,2C:D0:2D:FC:0D:E2,2022-04-11 11:00:19,1338783,BSNL Broad Fi,345521799305,1,-75,1,0,,20,,,IEEE 802.1X,CCMP
798,70:6D:EC:0E:2C:90,2022-04-11 11:00:19,1338783,Worldshore Public WiFi,367177113984,7,-77,7,0,,20,,,,
798,70:6D:EC:FE:10:31,2022-04-11 11:00:19,1338783,Worldshore Public WiFi,75236659764,7,-68,7,0,,20,,,,
